job_id,job_title,company,city,state,job_type,date_posted,salary_min,salary_max,role_category,experience_min,experience_max,seniority,sql,python,power_bi,tableau,excel,r_lang,dax,etl,statistics,git,looker,spark,snowflake,azure,aws,gcp,tensorflow,pytorch,kafka,airflow,dbt,docker,nosql,hadoop,sas,scala,ml,salary_disclosed,experience_disclosed,salary_avg,experience_avg,total_skills_required,post_month
IND_01946,Product Data Analyst,Cognizant,Pune,Maharashtra,Full-time,2026-04-02,,,Data Analyst,5.0,6.0,Mid,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,5.5,8,2026-04
IND_06776,Junior Data Analyst,IBM,Pune,Maharashtra,Full-time,2026-04-13,,,Data Analyst,7.0,10.0,Senior,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,8.5,3,2026-04
IND_05276,Data Analyst - Supply Chain,ABB,Chennai,Tamil Nadu,Contractual,2026-03-10,975000.0,1358528.0,Data Analyst,5.0,6.0,Mid,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,True,1166764.0,5.5,5,2026-03
IND_03676,Data Scientist - Search,L&T Infotech,Bangalore,Karnataka,Permanent,2026-04-10,,,Data Scientist,1.0,3.0,Junior,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,False,True,,2.0,7,2026-04
IND_01152,Operations Data Analyst,Razorpay,Mumbai,Maharashtra,Permanent,2026-06-22,,,Data Analyst,5.0,8.0,Mid,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,6.5,4,2026-06
IND_01137,Risk Data Analyst,Nykaa,Hyderabad,Telangana,Full-time,2026-04-24,,,Data Analyst,2.0,5.0,Junior,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,3.5,4,2026-04
IND_09795,BI Analyst,Deloitte,Gurugram,Haryana,Temporary,2026-06-09,,,BI Developer,,,,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,,,7,2026-06
IND_04821,Staff Data Engineer,Fivetran,Chennai,Tamil Nadu,Full-time,2026-03-08,,,Data Engineer,1.0,4.0,Junior,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,False,True,,2.5,8,2026-03
IND_07740,LLM Engineer,LinkedIn,Gurugram,Haryana,Full-time,2026-04-17,,,ML Engineer,2.0,4.0,Junior,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,False,True,,3.0,9,2026-04
IND_02588,AI Research Engineer,LinkedIn,Bangalore,Karnataka,Full-time,2026-04-26,3025000.0,4661487.0,ML Engineer,3.0,5.0,Mid,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,True,True,3843243.5,4.0,9,2026-04
IND_06150,People Analytics Analyst,TCS,Mumbai,Maharashtra,Permanent,2026-06-18,975000.0,1410564.0,Data Analyst,3.0,6.0,Mid,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1192782.0,4.5,7,2026-06
IND_00349,Senior Data Scientist,Myntra,Hyderabad,Telangana,Part-time,2026-03-16,,,Data Scientist,0.0,3.0,Fresher,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False,True,,1.5,10,2026-03
IND_03863,Machine Learning Engineer,Arya.ai,Bangalore,Karnataka,Contractual,2026-02-26,,,ML Engineer,2.0,5.0,Junior,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,False,True,,3.5,9,2026-02
IND_04820,Data Engineer - Real Time,Myntra,Gurugram,Haryana,Temporary,2026-05-12,,,Data Engineer,8.0,11.0,Senior,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,False,True,,9.5,8,2026-05
IND_01264,MIS Analyst,WNS Global,Hyderabad,Telangana,Full-time,2026-03-18,,,BI Developer,2.0,5.0,Junior,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,3.5,5,2026-03
IND_09442,Data Analyst,Kantar,Hyderabad,Telangana,Permanent,2026-05-26,,,Data Analyst,4.0,5.0,Mid,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,True,,4.5,7,2026-05
IND_03743,Financial Data Analyst,GfK,Pune,Maharashtra,Full-time,2026-04-25,950000.0,1348363.0,Data Analyst,4.0,7.0,Mid,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1149181.5,5.5,4,2026-04
IND_00616,Statistical Modeller,PhonePe,Gurugram,Haryana,Temporary,2026-05-05,,,Data Scientist,0.0,3.0,Fresher,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,False,True,,1.5,9,2026-05
IND_01311,Senior ML Engineer,ABB,Chennai,Tamil Nadu,Permanent,2026-02-25,,,ML Engineer,,,,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,False,False,,,12,2026-02
IND_00080,Data Scientist,McKinsey Analytics,Hyderabad,Telangana,Full-time,2026-04-14,1250000.0,1895958.0,Data Scientist,3.0,4.0,Mid,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,True,True,1572979.0,3.5,7,2026-04
IND_09447,Staff Data Engineer,Snowflake Inc,Chennai,Tamil Nadu,Permanent,2026-05-29,,,Data Engineer,,,,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,False,False,,,12,2026-05
IND_03063,Airflow Developer,Marvell,Bangalore,Karnataka,Part-time,2026-06-17,,,Data Engineer,2.0,4.0,Junior,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,False,True,,3.0,11,2026-06
IND_05391,Data Pipeline Engineer,Hexaware,Hyderabad,Telangana,Full-time,2026-06-09,,,Data Engineer,10.0,11.0,Senior,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,False,True,,10.5,10,2026-06
IND_04076,BI Engineer,ARM,Hyderabad,Telangana,Full-time,2026-06-18,,,Data Engineer,8.0,11.0,Senior,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,True,,9.5,7,2026-06
IND_01359,Financial Data Analyst,MakeMyTrip,Hyderabad,Telangana,Full-time,2026-05-15,,,Data Analyst,8.0,10.0,Senior,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,9.0,4,2026-05
IND_06478,Spark Engineer,Marvell,Hyderabad,Telangana,Permanent,2026-03-09,,,Data Engineer,5.0,6.0,Mid,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,False,True,,5.5,12,2026-03
IND_09989,Research Scientist,CRED,Pune,Maharashtra,Permanent,2026-05-08,,,Data Scientist,4.0,6.0,Mid,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,False,True,,5.0,12,2026-05
IND_00639,AI Research Engineer,DRDO,Bangalore,Karnataka,Full-time,2026-05-11,2700000.0,3345473.0,ML Engineer,4.0,5.0,Mid,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,True,True,3022736.5,4.5,10,2026-05
IND_06001,Data Scientist - Growth,Amazon,Bangalore,Karnataka,Full-time,2026-04-04,,,Data Scientist,3.0,4.0,Mid,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,False,True,,3.5,11,2026-04
IND_03918,Revenue Analyst,Mindtree,Hyderabad,Telangana,Full-time,2026-04-11,,,Data Analyst,1.0,2.0,Junior,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,1.5,6,2026-04
IND_01188,Azure Data Engineer,Flipkart,Gurugram,Haryana,Full-time,2026-05-19,,,Data Engineer,1.0,4.0,Junior,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,False,True,,2.5,10,2026-05
IND_06329,Data Science Manager,Axtria,Chennai,Tamil Nadu,Full-time,2026-06-08,3800000.0,5048103.0,Data Scientist,7.0,10.0,Senior,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,True,True,4424051.5,8.5,9,2026-06
IND_06400,Multimodal AI Engineer,Sigmoid,Mumbai,Maharashtra,Contractual,2026-04-02,,,ML Engineer,5.0,6.0,Mid,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,False,True,,5.5,9,2026-04
IND_02068,Data Measurement Analyst,Aditya Birla Group,Chennai,Tamil Nadu,Contractual,2026-06-19,1850000.0,2309987.0,Data Analyst,10.0,13.0,Senior,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2079993.5,11.5,6,2026-06
IND_08030,Data Insights Analyst,Accenture,Bangalore,Karnataka,Full-time,2026-05-31,1450000.0,2014473.0,Data Analyst,4.0,5.0,Mid,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,1732236.5,4.5,5,2026-05
IND_05131,Pricing Analyst,HDFC Bank,Bangalore,Karnataka,Full-time,2026-05-05,,,Data Analyst,3.0,4.0,Mid,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,,3.5,4,2026-05
IND_05883,Senior Data Engineer,Google,Bangalore,Karnataka,Full-time,2026-03-19,,,Data Engineer,1.0,3.0,Junior,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,False,True,,2.0,12,2026-03
IND_02900,Quantitative Analyst,Axtria,Bangalore,Karnataka,Permanent,2026-05-13,,,Data Scientist,9.0,11.0,Senior,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,False,True,,10.0,9,2026-05
IND_08841,Cloud Data Engineer,Target,Pune,Maharashtra,Full-time,2026-03-10,,,Data Engineer,8.0,9.0,Senior,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,False,True,,8.5,11,2026-03
IND_08553,Marketing Data Analyst,Mphasis,Hyderabad,Telangana,Full-time,2026-06-15,,,Data Analyst,11.0,13.0,Senior,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,12.0,8,2026-06
IND_00571,Product Data Analyst,McKinsey,Mumbai,Maharashtra,Permanent,2026-04-05,550000.0,800741.0,Data Analyst,2.0,5.0,Junior,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,True,True,675370.5,3.5,10,2026-04
IND_09320,Big Data Engineer,Myntra,Chennai,Tamil Nadu,Permanent,2026-06-13,1200000.0,1593912.0,Data Engineer,1.0,2.0,Junior,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,True,True,1396956.0,1.5,11,2026-06
IND_03999,Product Data Analyst,HDFC Life,Pune,Maharashtra,Contractual,2026-03-16,,,Data Analyst,7.0,9.0,Senior,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,8.0,8,2026-03
IND_09635,Fraud Analytics Analyst,ICICI Bank,Chennai,Tamil Nadu,Full-time,2026-05-08,1425000.0,1809587.0,Data Analyst,10.0,12.0,Senior,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,True,True,1617293.5,11.0,8,2026-05
IND_02935,Senior Power BI Developer,Credit Suisse,Chennai,Tamil Nadu,Temporary,2026-05-15,,,BI Developer,2.0,4.0,Junior,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,3.0,7,2026-05
IND_01746,Data Science Manager,Snapdeal,Bangalore,Karnataka,Full-time,2026-05-20,,,Data Scientist,9.0,10.0,Senior,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,False,True,,9.5,8,2026-05
IND_03677,Machine Learning Scientist,Wipro,Mumbai,Maharashtra,Full-time,2026-02-28,450000.0,621274.0,Data Scientist,0.0,1.0,Fresher,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,True,True,535637.0,0.5,9,2026-02
IND_05526,Data Analyst - Sales,Bridgei2i,Hyderabad,Telangana,Part-time,2026-05-20,,,Data Analyst,5.0,6.0,Mid,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,,5.5,8,2026-05
IND_08759,Lead Data Analyst,SBI Life,Hyderabad,Telangana,Temporary,2026-03-23,,,Data Analyst,0.0,2.0,Fresher,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,True,,1.0,5,2026-03
IND_02186,Data & Reporting Analyst,Infosys,Chennai,Tamil Nadu,Full-time,2026-04-04,,,Data Analyst,5.0,7.0,Mid,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,6.0,3,2026-04
IND_01384,BI & Reporting Analyst,Genpact,Bangalore,Karnataka,Full-time,2026-04-08,,,BI Developer,5.0,6.0,Mid,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,,5.5,10,2026-04
IND_08630,NLP Engineer,Infosys AI,Gurugram,Haryana,Full-time,2026-03-11,,,ML Engineer,3.0,6.0,Mid,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,False,True,,4.5,10,2026-03
IND_09016,ML Infrastructure Engineer,Microsoft,Chennai,Tamil Nadu,Full-time,2026-05-24,,,ML Engineer,1.0,4.0,Junior,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,False,True,,2.5,8,2026-05
IND_01030,Conversational AI Engineer,Uncanny Vision,Pune,Maharashtra,Full-time,2026-03-31,,,ML Engineer,2.0,4.0,Junior,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,False,True,,3.0,8,2026-03
IND_03539,People Analytics Analyst,Max Life Insurance,Chennai,Tamil Nadu,Permanent,2026-03-07,,,Data Analyst,5.0,7.0,Mid,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,6.0,7,2026-03
IND_07391,Data Engineer - Streaming,ThoughtWorks,Hyderabad,Telangana,Permanent,2026-04-01,1150000.0,1703886.0,Data Engineer,1.0,4.0,Junior,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,True,True,1426943.0,2.5,9,2026-04
IND_06710,Azure Data Engineer,Meesho,Chennai,Tamil Nadu,Temporary,2026-04-26,,,Data Engineer,3.0,5.0,Mid,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,False,True,,4.0,8,2026-04
IND_00702,Applied Scientist,Urban Company,Chennai,Tamil Nadu,Full-time,2026-06-04,,,Data Scientist,5.0,8.0,Mid,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,False,True,,6.5,9,2026-06
IND_05105,Data & Reporting Analyst,Bridgei2i,Bangalore,Karnataka,Permanent,2026-04-30,1100000.0,1322280.0,Data Analyst,4.0,6.0,Mid,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,1211140.0,5.0,4,2026-04
IND_09305,Staff Data Scientist,Target,Mumbai,Maharashtra,Full-time,2026-03-09,1800000.0,2218290.0,Data Scientist,5.0,8.0,Mid,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,True,True,2009145.0,6.5,12,2026-03
IND_08898,Data Analyst,Max Life Insurance,Hyderabad,Telangana,Full-time,2026-04-17,,,Data Analyst,2.0,5.0,Junior,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,3.5,5,2026-04
IND_01309,Data Scientist,McKinsey Analytics,Gurugram,Haryana,Full-time,2026-05-03,3225000.0,4225702.0,Data Scientist,7.0,9.0,Senior,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,True,True,3725351.0,8.0,9,2026-05
IND_09471,Data Analyst - CRM,Kotak Mahindra Bank,Hyderabad,Telangana,Permanent,2026-05-08,1700000.0,2125466.0,Data Analyst,10.0,12.0,Senior,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,1912733.0,11.0,6,2026-05
IND_08932,Data Analyst - Supply Chain,IBM,Gurugram,Haryana,Full-time,2026-03-13,725000.0,933979.0,Data Analyst,1.0,2.0,Junior,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,True,829489.5,1.5,5,2026-03
IND_05097,People Analytics Analyst,Mphasis,Chennai,Tamil Nadu,Full-time,2026-03-11,1925000.0,2712948.0,Data Analyst,6.0,8.0,Senior,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2318974.0,7.0,4,2026-03
IND_02892,BI & Reporting Analyst,RSM,Bangalore,Karnataka,Permanent,2026-06-23,,,BI Developer,,,,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,,,8,2026-06
IND_08234,Qlik Developer,Target,Bangalore,Karnataka,Full-time,2026-06-19,1375000.0,1961678.0,BI Developer,4.0,6.0,Mid,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1668339.0,5.0,4,2026-06
IND_07659,Data Scientist - Pricing,Mu Sigma,Bangalore,Karnataka,Permanent,2026-03-25,,,Data Scientist,7.0,8.0,Senior,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,False,True,,7.5,9,2026-03
IND_01020,Data Analyst - E-Commerce,Persistent Systems,Chennai,Tamil Nadu,Full-time,2026-04-11,,,Data Analyst,1.0,4.0,Junior,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2.5,5,2026-04
IND_01926,Airflow Developer,Tata Communications,Hyderabad,Telangana,Part-time,2026-04-19,850000.0,1213167.0,Data Engineer,2.0,5.0,Junior,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,True,True,1031583.5,3.5,9,2026-04
IND_09302,GCP Data Engineer,Airbnb,Pune,Maharashtra,Permanent,2026-05-22,2200000.0,3025681.0,Data Engineer,11.0,14.0,Senior,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,True,True,2612840.5,12.5,10,2026-05
IND_04829,Data Analyst - E-Commerce,ABB,Bangalore,Karnataka,Permanent,2026-05-15,,,Data Analyst,1.0,3.0,Junior,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2.0,6,2026-05
IND_04911,Senior Tableau Developer,Walmart Labs,Chennai,Tamil Nadu,Permanent,2026-06-01,,,BI Developer,1.0,3.0,Junior,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,,2.0,8,2026-06
IND_06610,Looker Developer,Fractal Analytics,Bangalore,Karnataka,Permanent,2026-05-10,850000.0,1132963.0,BI Developer,4.0,5.0,Mid,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,991481.5,4.5,6,2026-05
IND_05273,Data Scientist - AdTech,Dr Reddy's,Mumbai,Maharashtra,Permanent,2026-04-21,,,Data Scientist,3.0,6.0,Mid,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,False,True,,4.5,13,2026-04
IND_00919,Data Scientist - Computer Vision,Adobe,Gurugram,Haryana,Permanent,2026-06-16,775000.0,1073895.0,Data Scientist,2.0,3.0,Junior,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,True,True,924447.5,2.5,11,2026-06
IND_08491,Data Scientist - NLP,DataWeave,Bangalore,Karnataka,Full-time,2026-04-20,,,Data Scientist,5.0,7.0,Mid,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,False,True,,6.0,6,2026-04
IND_03213,Machine Learning Scientist,Microsoft,Gurugram,Haryana,Full-time,2026-04-19,,,Data Scientist,7.0,9.0,Senior,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,False,True,,8.0,11,2026-04
IND_02276,Data Platform Engineer,Flipkart,Gurugram,Haryana,Full-time,2026-04-09,,,Data Engineer,,,,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,False,False,,,11,2026-04
IND_07581,Principal Data Scientist,Pepperfry,Bangalore,Karnataka,Permanent,2026-04-29,,,Data Scientist,3.0,6.0,Mid,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,False,True,,4.5,10,2026-04
IND_00787,BI Analyst,Hexaware,Chennai,Tamil Nadu,Full-time,2026-03-09,,,BI Developer,8.0,9.0,Senior,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,8.5,6,2026-03
IND_01093,Data Visualization Developer,Mphasis,Chennai,Tamil Nadu,Full-time,2026-05-31,,,BI Developer,,,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,,,6,2026-05
IND_00334,AWS Data Engineer,Uber,Gurugram,Haryana,Part-time,2026-06-08,,,Data Engineer,4.0,6.0,Mid,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,False,True,,5.0,6,2026-06
IND_01488,Data Analyst - Supply Chain,Siemens,Chennai,Tamil Nadu,Full-time,2026-06-18,700000.0,813055.0,Data Analyst,2.0,4.0,Junior,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,True,True,756527.5,3.0,10,2026-06
IND_09661,Associate Data Analyst,Infosys,Mumbai,Maharashtra,Full-time,2026-03-23,1450000.0,1748251.0,Data Analyst,5.0,8.0,Mid,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1599125.5,6.5,7,2026-03
IND_06232,NLP Scientist,ShopClues,Chennai,Tamil Nadu,Permanent,2026-03-31,,,Data Scientist,5.0,7.0,Mid,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,True,,6.0,6,2026-03
IND_04626,Power BI Developer,Barclays,Mumbai,Maharashtra,Permanent,2026-05-23,,,BI Developer,5.0,8.0,Mid,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,6.5,9,2026-05
IND_00653,Kafka Engineer,Gartner,Pune,Maharashtra,Full-time,2026-04-03,,,Data Engineer,10.0,11.0,Senior,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,False,True,,10.5,10,2026-04
IND_08424,BI Consultant,IBM,Hyderabad,Telangana,Full-time,2026-06-02,,,BI Developer,0.0,1.0,Fresher,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,0.5,6,2026-06
IND_05007,Lead Data Scientist,Zomato,Hyderabad,Telangana,Contractual,2026-05-21,1600000.0,2017926.0,Data Scientist,3.0,6.0,Mid,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,True,True,1808963.0,4.5,7,2026-05
IND_09910,Spark Engineer,Nykaa,Bangalore,Karnataka,Full-time,2026-05-24,,,Data Engineer,1.0,2.0,Junior,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,False,True,,1.5,9,2026-05
IND_06402,Data Engineer,LinkedIn,Pune,Maharashtra,Contractual,2026-04-18,,,Data Engineer,4.0,6.0,Mid,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,False,True,,5.0,10,2026-04
IND_00792,Pricing Analyst,Persistent Systems,Gurugram,Haryana,Permanent,2026-04-21,,,Data Analyst,,,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,False,False,,,9,2026-04
IND_04697,Senior Data Analyst,Bridgei2i,Bangalore,Karnataka,Full-time,2026-06-08,,,Data Analyst,,,,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,,,8,2026-06
IND_04484,BI Engineer,Qualcomm,Bangalore,Karnataka,Full-time,2026-05-31,,,Data Engineer,2.0,5.0,Junior,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,False,True,,3.5,10,2026-05
IND_04253,Risk Data Analyst,Oracle,Bangalore,Karnataka,Permanent,2026-04-15,550000.0,807724.0,Data Analyst,2.0,3.0,Junior,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,678862.0,2.5,4,2026-04
IND_01686,Data & Reporting Analyst,Genpact,Bangalore,Karnataka,Permanent,2026-03-01,,,Data Analyst,0.0,3.0,Fresher,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False,True,,1.5,9,2026-03
IND_08836,Senior Data Analyst,Genpact,Bangalore,Karnataka,Permanent,2026-04-22,,,Data Analyst,6.0,9.0,Senior,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,,7.5,6,2026-04
